ID студента,Вопрос №,Вопрос,Эталонный ответ,Ответ студента,Балл
202224610,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",Для определения данного коэффициента нужно знать среднюю нагрузку и максимальную .,1
202224605,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",,0
202224605,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202224605,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,,0
202224605,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",,0
202224605,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202224605,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202224605,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",Это разность между установленной и рабочей мощностями,1
202224605,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",Для определения данного коэффициента нужно знать среднюю нагрузку и максимальную,1
202224603,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",,0
202224603,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202224603,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202224603,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202224603,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",Установленная мощность,1
202224603,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,/-суммарная мощность электростанции при номинальной нагрузке ее агрегатов.,1
202224603,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",Отношение минимальной нагрузки к максимальной за сутки,1
202224603,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,суммарная мощность работающих агрегатов при фактической максимальной нагрузке в данной период времени.,1
202123502,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123502,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123502,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123502,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",,0
202123502,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123502,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",Степень неравномерности суточной нагрузки отражает разницу между максимаьной и минимальной потребностью в энергии за сутки. Это показатель， который характеризует изменчивость энергопотребления в течение дня и может быть использован для оптимизации работы энергетических систем. Чем выше степень неравномерности， тем больше разница между пиковой и минимальной нагрузкой， что может потребовать более сложных стратегий управления и балансировки энергосистемы.,1
202123502,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",Для определения коэффициента средней нагрузки за рабочее время необходимо знать следующие параметры:  1. Установленную мощность электростанции: это самая высокая мощность， которую станция может производить.    2. Фактическую энергопотребность (энергопотребление) за определенный период времени: это количество электроэнергии， которое фактически потребляется в течение рабочего времени.  3. Длительность рабочего времени: это время， в течение которого электростанция работает и производит электроэнергию.  Сам коэффициент средней нагрузки за рабочее время можно определить следующим образом:  Коэффициент средней нагрузки = (Фактическое энергопотребление за рабочее время) / (Установленная мощность * Длительность рабочего времени) * 100%  Этот коэффициент позволяет оценить эффективность использования установленной мощности электростанции в рабочее время. Чем выше коэффициент средней нагрузки， тем более эффективно используется мощность станции в это время.,1
202123502,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,Установленная мощность тепловой электростанции (ТЭС) - это максимальная мощность， которую данная станция может производить в определенный момент времени. Она определяет максимальную электроэнергию， которую ТЭС способна вырабатывать при максимальной загрузке и оптимальных условиях работы.  Установленная мощность измеряется обычно в единицах киловатт (кВт) или мегаватт (МВт). Например， если ТЭС имеет установленную мощность 1000 МВт， это означает， что она может производить до 1000 мегаватт электроэнергии в оптимальных условиях работы.  Установленная мощность ТЭС важна для планирования и управления производством электроэнергии， определения возможностей масштабирования производства， а также для определения его способности обеспечивать электричеством потребителей в определенный момент времени.,1
202123510,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123510,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123510,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123510,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,,0
202123510,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",,0
202123510,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123510,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",1. Среднесуточную нагрузку  2. Рабочее время 3. Максимальную мощность станции,1
202123510,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",Резервная электрическая и тепловая Установленная ， рабочая ， резервная,1
202123420,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123420,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123420,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123420,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123420,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,,0
202123420,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",количество часов на загрузку.Это относится к длине времени， в течение какого-то периода года， когда была использована полная мощность оборудования.Это очень важно для определения эффективного рабочего времени устройства и возможных колебаний нагрузки.,1
202123420,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",неравномерность ежедневных загрузок.Это может быть определено с помощью информации о распределении ежедневной рабочей нагрузки， например， о Том， какие из периодов работы выше， а какие ниже.,1
202123420,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",Это может означать тип энергии для оборудования， таких как электричество， газ， дизельное топливо и т.д.Информация об этой информации очень важна для определения энергопотребления оборудования и потенциальной энергоэффективности.,1
202123405,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123405,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123405,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",,0
202123405,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123405,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",,0
202123405,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123405,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",Установленная ， рабочая ， резервная,1
202123405,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,Установленная мощность — суммарная номинальная электрическая мощность однотипных электрических машин.,0
202123512,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123512,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123512,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123512,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",,0
202123512,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,,0
202123512,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",Я знаю следующие типы мощности:  1.Активная мощность (P). 2.Реактивная мощность (Q). 3.Полная мощность (S). 4.Полезная мощность. 5.Бесполезная мощность.,1
202123512,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",Степень неравномерности суточной нагрузки отражает разницу между максимаьной и минимальной потребностью в энергии за сутки. Это показатель， который характеризует изменчивость энергопотребления в течение дня и может быть использован для оптимизации работы энергетических систем. Чем выше степень неравномерности， тем больше разница между пиковой и минимальной нагрузкой， что может потребовать более сложных стратегий управления и балансировки энергосистемы.,0
202123512,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,Резервная мощность ТЭС - это дополнительная мощность， которая используется в случае возникновения аварийных ситуаций или для компенсации изменений в нагрузке.,1
202123404,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",,0
202123404,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123404,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",,0
202123404,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123404,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123404,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,это максимальная мощность， которую станция может вырабатывать при нормальных условиях работы.,1
202123404,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,Рабочая мощность ТЭС - это мощность， которая фактически вырабатывается станцией в данный момент.,1
202123404,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",Типы мощности: активная мощность， реактивная мощность， полная мощность.,1
202123407,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123407,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,,0
202123407,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",,0
202123407,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123407,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",,0
202123407,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",это мощность， которая фактически вырабатывается станцией в данный момент,1
202123407,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,это максимально допустимая мощность при переменой нагрузки,1
202123407,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",нужно знать среднюю нагрузки и максимальную,1
202123514,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123514,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123514,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123514,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123514,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,,0
202123514,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",,0
202123514,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",Установленная ， рабочая ， резервная Резервная электрическая и тепловая,1
202123514,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",нужно знать среднюю нагрузки и максимальнуюДля определения коэффициента средней нагрузки за рабочее время необходимо знать суммарную энергию， вырабатываемую за это время， и длительность рабочего времени.,1
202123506,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123506,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123506,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123506,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123506,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",Типы мощности: активная мощность， реактивная мощность， полная мощность.,1
202123506,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,Резервная мощность ТЭС - это дополнительная мощность， которая используется в случае возникновения аварийных ситуаций или для компенсации изменений в нагрузке.,1
202123506,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",Степень неравномерности суточной нагрузки - это параметр， характеризующий разброс между максимальной и минимальной нагрузкой за сутки.,0
202123506,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",Для определения коэффициента средней нагрузки за рабочее время необходимо знать суммарную энергию， вырабатываемую за это время， и длительность рабочего времени.,1
202123515,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,,0
202123515,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",,0
202123515,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123515,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123515,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",,0
202123515,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123515,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",Резервная мощность ТЭС - это дополнительная мощность， которая используется в случае возникновения аварийных ситуаций или для компенсации изменений в нагрузке.,1
202123515,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",Рабочая мощность ТЭС - это мощность， которая фактически вырабатывается станцией в данный момент.,1
201923303,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,,0
201923303,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
201923303,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
201923303,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
201923303,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",Степень неравномерности суточной нагрузки - это параметр， характеризующий разброс между максимальной и минимальной нагрузкой за сутки.,1
201923303,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",Для определения коэффициента средней нагрузки за рабочее время необходимо знать суммарную энергию， вырабатываемую за это время， и длительность рабочего времени.,1
201923303,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",Установленная ， рабочая ， резервная，Резервная электрическая и тепловая,1
201923303,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,Рабочая мощность ТЭС - это мощность， которая фактически вырабатывается станцией в данный момент.,1
202123519,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",,0
202123519,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123519,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",,0
202123519,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123519,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123519,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,,0
202123519,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",резервная мощность - это максимально допустимая мощность при переменой нагрузки ，Резервная мощность - разница между установленной и рабочей мощностью,1
202123519,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",Для определения коэффициента средней нагрузки за рабочее время необходимо знать общее потребление энергии (кВт-час) и общее время работы в течение рабочего периода. Коэффициент средней нагрузки можно рассчитать， разделив общее потребление энергии на общее время работы.,1
202123521,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123521,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123521,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123521,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",Степень неравномерности суточной нагрузки - это параметр， характеризующий разброс между максимальной и минимальной нагрузкой за сутки.,1
202123521,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",Для определения коэффициента средней нагрузки за рабочее время необходимо знать суммарную энергию， вырабатываемую за это время， и длительность рабочего времени.,1
202123521,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,Установленная мощность — суммарная номинальная электрическая мощность однотипных электрических машин.,1
202123521,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",Я знаю следующие типы мощности:  1.Активная мощность (P). 2.Реактивная мощность (Q). 3.Полная мощность (S). 4.Полезная мощность. 5.Бесполезная мощность.,1
202123521,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,это актуальная мощность， которую стция производит в данный мом времени. Она определяется эффективностью работы оборудования， доступностью топлива， потебностью в электроэнергии и другими фтор. Рабочая мощность может быть мше установленной мощности， если станция работ с не полной загрузкой или имеет ограничения в производстве электрэнергии. Рабочая мощность ТЭС измеряется вегаватах (МВт) или гигаватах (ГВт) и может меняться в течение дня зависимости от потребности в электроэнергии и других факторов,1
202123401,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",,0
202123401,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",,0
202123401,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123401,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123401,4,По каким признакам можно классифицировать тепломеханическое оборудование ТЭС?,"по трактам, по цехам, по назначению",,0
202123401,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,,0
202123401,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,Рабочая мощность тепловой электростанции (ТЭС) - это мощность， которую станция вырабатывает в данный момент времени при работе на определенной загрузке.,1
202123401,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",разница между установленной и рабочей мощностью,1
202123429,1,Назовите 2 основных тракта тепловой электростанции.,пароводяной и газовоздушный,,0
202123429,2,Какое оборудование относится к пароводяному тракту ТЭС?,"котел, турбина, подогреватели, деаэраторы, испарители, трубопроводы, насосы",,0
202123429,6,Какое оборудование обслуживает турбины?,"теплообменники, насосы, подогреватели, деаэраторы, баковое хозяйство, трубопроводы",,0
202123429,5,Какое оборудование обслуживает котлы?,"деаэраторы, трубопроводы, паропроводы, продувочные установки",,0
202123429,7,Дайте расшифровку понятия РТС.,развернутая тепловая схема,Установленная мощность ТЭС - это максимальная мощность， которую станция может вырабатывать при нормальных условиях работы,1
202123429,8,Какие параметры можно найти при расчете тепловой схемы станции?,величины потоков теплоносителя и параметры для выбора оборудования,1. Среднесуточную нагрузку  2. Рабочее время 3. Максимальную мощность станции,1
202123429,3,Перечислите оборудование газовоздушного тракта.,"тягодутьевые машины, золоуловители, газовоздухопроводы, дымососы",Степень неравномерности суточной нагрузки отражает разницу между максимаьной и минимальной потребностью в энергии за сутки. Это показатель， который характеризует изменчивость энергопотребления в течение дня и может быть использован для оптимизации работы энергетических систем. Чем выше степень неравномерности， тем больше разница между пиковой и минимальной нагрузкой， что может потребовать более сложных стратегий управления и балансировки энергосистемы,1
